43097,20143,AWAY,-14.5,-125,,
43098,20143,HOME,14.5,-105,,
43099,20144,OVER,242.5,-118,,
43100,20144,UNDER,242.5,-110,,
43101,20145,AWAY,,-6000,,
43102,20145,HOME,,1800,,
43103,20146,AWAY,-15.5,-110,,
43104,20146,HOME,15.5,-120,,
43105,20147,OVER,242.5,-105,,
43106,20147,UNDER,242.5,-125,,
43107,20148,AWAY,,-102,,
43108,20148,HOME,,-116,,
43109,20149,AWAY,1.0,-110,,
43110,20149,HOME,-1.0,-110,,
43111,20150,OVER,230.5,-110,,
43112,20150,UNDER,230.5,-110,,
43113,20151,AWAY,,-103,,
43114,20151,HOME,,-113,,
43115,20152,AWAY,1.0,-106,,
43116,20152,HOME,-1.0,-106,,
43117,20153,OVER,231.0,-107,,
43118,20153,UNDER,231.0,-107,,
43119,20154,AWAY,,-105,,
43120,20154,HOME,,-115,,
43121,20155,AWAY,1.5,-115,,
43122,20155,HOME,-1.5,-105,,
43123,20156,OVER,230.5,-112,,
43124,20156,UNDER,230.5,-108,,
43125,20157,AWAY,,-105,,
43126,20157,HOME,,-115,,
43127,20158,AWAY,1.0,-110,,
43128,20158,HOME,-1.0,-110,,
43129,20159,OVER,230.5,-115,,
43130,20159,UNDER,230.5,-105,,
43131,20160,AWAY,,-102,,
43132,20160,HOME,,-118,,
43133,20161,AWAY,1.5,-115,,
43134,20161,HOME,-1.5,-105,,
43135,20162,OVER,231.5,-105,,
43136,20162,UNDER,231.5,-115,,
43137,20163,HOME,,-162,,
43138,20163,AWAY,,136,,
43139,20164,HOME,-3.5,-112,,
43140,20164,AWAY,3.5,-108,,
43141,20165,OVER,234.5,-110,,
43142,20165,UNDER,234.5,-110,,
43143,20166,HOME,,-155,,
43144,20166,AWAY,,130,,
43145,20167,HOME,-3.5,-112,,
43146,20167,AWAY,3.5,-108,,
43147,20168,OVER,234.5,-110,,
43148,20168,UNDER,234.5,-110,,
43149,20169,HOME,,-155,,
43150,20169,AWAY,,136,,
43151,20170,HOME,-3.5,-111,,
43152,20170,AWAY,3.5,-101,,
43153,20171,OVER,234.0,-107,,
43154,20171,UNDER,234.0,-107,,
43155,20172,HOME,,-155,,
43156,20172,AWAY,,130,,
43157,20173,HOME,-3.0,-110,,
43158,20173,AWAY,3.0,-110,,
43159,20174,OVER,234.0,-110,,
43160,20174,UNDER,234.0,-110,,
43161,20175,HOME,,-155,,
43162,20175,AWAY,,125,,
43163,20176,HOME,-3.5,-110,,
43164,20176,AWAY,3.5,-110,,
43165,20177,OVER,234.5,-115,,
43166,20177,UNDER,234.5,-105,,
43167,20178,HOME,,110,,
43168,20178,AWAY,,-130,,
43169,20179,HOME,2.0,-110,,
43170,20179,AWAY,-2.0,-110,,
43171,20180,OVER,226.5,-110,,
43172,20180,UNDER,226.5,-110,,
43173,20181,HOME,,105,,
43174,20181,AWAY,,-125,,
43175,20182,HOME,2.5,-118,,
43176,20182,AWAY,-2.5,-102,,
43177,20183,OVER,226.5,-105,,
43178,20183,UNDER,226.5,-115,,
43179,20184,HOME,,107,,
43180,20184,AWAY,,-123,,
43181,20185,HOME,2.0,-101,,
43182,20185,AWAY,-2.0,-111,,
43183,20186,OVER,226.0,-107,,
43184,20186,UNDER,226.0,-107,,
43185,20187,HOME,,110,,
43186,20187,AWAY,,-130,,
43187,20188,HOME,2.0,-110,,
43188,20188,AWAY,-2.0,-110,,
43189,20189,OVER,226.5,-110,,
43190,20189,UNDER,226.5,-110,,
43191,20190,HOME,,110,,
43192,20190,AWAY,,-135,,
43193,20191,HOME,2.5,-110,,
43194,20191,AWAY,-2.5,-110,,
43195,20192,OVER,226.5,-110,,
43196,20192,UNDER,226.5,-110,,
43197,20193,HOME,,-850,,
43198,20193,AWAY,,575,,
43199,20194,HOME,-13.5,-110,,
43200,20194,AWAY,13.5,-110,,
43201,20195,OVER,238.5,-105,,
43202,20195,UNDER,238.5,-115,,
43203,20196,HOME,,-800,,
43204,20196,AWAY,,560,,
43205,20197,HOME,-13.5,-112,,
43206,20197,AWAY,13.5,-108,,
43207,20198,OVER,237.5,-112,,
43208,20198,UNDER,237.5,-108,,
43209,20199,HOME,,-786,,
43210,20199,AWAY,,576,,
43211,20200,HOME,-13.5,-106,,
43212,20200,AWAY,13.5,-106,,
43213,20201,OVER,237.5,-107,,
43214,20201,UNDER,237.5,-107,,
43215,20202,HOME,,-900,,
43216,20202,AWAY,,600,,
43217,20203,HOME,-13.5,-110,,
43218,20203,AWAY,13.5,-110,,
43219,20204,OVER,237.5,-110,,
43220,20204,UNDER,237.5,-110,,
43221,20205,HOME,,-900,,
43222,20205,AWAY,,600,,
43223,20206,HOME,-13.5,-110,,
43224,20206,AWAY,13.5,-110,,
43225,20207,OVER,237.5,-110,,
43226,20207,UNDER,237.5,-110,,
43227,20208,HOME,,-1100,,
43228,20208,AWAY,,700,,
43229,20209,HOME,-15.5,-106,,
43230,20209,AWAY,15.5,-114,,
43231,20210,OVER,222.5,-106,,
43232,20210,UNDER,222.5,-114,,
43233,20211,HOME,,-1100,,
43234,20211,AWAY,,700,,
43235,20212,HOME,-15.5,-102,,
43236,20212,AWAY,15.5,-118,,
43237,20213,OVER,222.5,-105,,
43238,20213,UNDER,222.5,-115,,
43239,20214,HOME,,-1077,,
43240,20214,AWAY,,733,,
43241,20215,HOME,-15.0,-106,,
43242,20215,AWAY,15.0,-106,,
43243,20216,OVER,222.0,-107,,
43244,20216,UNDER,222.0,-107,,
43245,20217,HOME,,-1200,,
43246,20217,AWAY,,750,,
43247,20218,HOME,-15.5,-105,,
43248,20218,AWAY,15.5,-115,,
43249,20219,OVER,222.5,-105,,
43250,20219,UNDER,222.5,-115,,
43251,20220,HOME,,-1100,,
43252,20220,AWAY,,700,,
43253,20221,HOME,-15.0,-110,,
43254,20221,AWAY,15.0,-110,,
43255,20222,OVER,222.0,-110,,
43256,20222,UNDER,222.0,-110,,
43257,20223,HOME,,-720,,
43258,20223,AWAY,,520,,
43259,20224,HOME,-13.0,-110,,
43260,20224,AWAY,13.0,-110,,
43261,20225,OVER,240.5,-108,,
43262,20225,UNDER,240.5,-112,,
43263,20226,HOME,,-900,,
43264,20226,AWAY,,600,,
43265,20227,HOME,-13.5,-108,,
43266,20227,AWAY,13.5,-112,,
43267,20228,OVER,240.5,-110,,
43268,20228,UNDER,240.5,-110,,
43269,20229,HOME,,-834,,
43270,20229,AWAY,,603,,
43271,20230,HOME,-13.0,-111,,
43272,20230,AWAY,13.0,-101,,
43273,20231,OVER,240.0,-113,,
43274,20231,UNDER,240.0,-102,,
43275,20232,HOME,,-900,,
43276,20232,AWAY,,575,,
43277,20233,HOME,-13.5,-105,,
43278,20233,AWAY,13.5,-115,,
43279,20234,OVER,240.5,-110,,
43280,20234,UNDER,240.5,-110,,
43281,20235,HOME,,-900,,
43282,20235,AWAY,,600,,
43283,20236,HOME,-13.0,-110,,
43284,20236,AWAY,13.0,-110,,
43285,20237,OVER,240.5,-110,,
43286,20237,UNDER,240.5,-110,,
43287,20238,HOME,,-136,,
43288,20238,AWAY,,116,,
43289,20239,HOME,-2.0,-112,,
43290,20239,AWAY,2.0,-108,,
43291,20240,OVER,249.5,-110,,
43292,20240,UNDER,249.5,-110,,
43293,20241,HOME,,-142,,
43294,20241,AWAY,,120,,
43295,20242,HOME,-2.5,-105,,
43296,20242,AWAY,2.5,-115,,
43297,20243,OVER,249.5,-108,,
43298,20243,UNDER,249.5,-112,,
43299,20244,HOME,,-140,,
43300,20244,AWAY,,118,,
43301,20245,HOME,-2.5,-105,,
43302,20245,AWAY,2.5,-115,,
43303,20246,OVER,249.5,-110,,
43304,20246,UNDER,249.5,-110,,
43305,20247,HOME,,-134,,
43306,20247,AWAY,,118,,
43307,20248,HOME,-2.0,-111,,
43308,20248,AWAY,2.0,-101,,
43309,20249,OVER,249.0,-107,,
43310,20249,UNDER,249.0,-107,,
43311,20250,HOME,,-140,,
43312,20250,AWAY,,115,,
43313,20251,HOME,-2.5,-105,,
43314,20251,AWAY,2.5,-115,,
43315,20252,OVER,249.5,-110,,
43316,20252,UNDER,249.5,-110,,
43317,20253,HOME,,-152,,
43318,20253,AWAY,,128,,
43319,20254,HOME,-3.5,-105,,
43320,20254,AWAY,3.5,-115,,
43321,20255,OVER,231.5,-114,,
43322,20255,UNDER,231.5,-106,,
43323,20256,HOME,,-155,,
43324,20256,AWAY,,130,,
43325,20257,HOME,-2.5,-115,,
43326,20257,AWAY,2.5,-105,,
43327,20258,OVER,231.5,-110,,
43328,20258,UNDER,231.5,-110,,
43329,20259,HOME,,-160,,
43330,20259,AWAY,,135,,
43331,20260,HOME,-2.5,-115,,
43332,20260,AWAY,2.5,-105,,
43333,20261,OVER,231.5,-110,,
43334,20261,UNDER,231.5,-110,,
43335,20262,HOME,,-152,,
43336,20262,AWAY,,134,,
43337,20263,HOME,-3.0,-111,,
43338,20263,AWAY,3.0,-101,,
43339,20264,OVER,231.0,-113,,
43340,20264,UNDER,231.0,-102,,
43341,20265,HOME,,-155,,
43342,20265,AWAY,,125,,
43343,20266,HOME,-2.5,-115,,
43344,20266,AWAY,2.5,-105,,
43345,20267,OVER,231.5,-110,,
43346,20267,UNDER,231.5,-110,,
43347,20268,AWAY,,-162,,
43348,20268,HOME,,136,,
43349,20269,AWAY,-3.5,-106,,
43350,20269,HOME,3.5,-114,,
43351,20270,OVER,234.5,-112,,
43352,20270,UNDER,234.5,-108,,
43353,20271,AWAY,,-162,,
43354,20271,HOME,,136,,
43355,20272,AWAY,-3.5,-108,,
43356,20272,HOME,3.5,-112,,
43357,20273,OVER,234.5,-108,,
43358,20273,UNDER,234.5,-112,,
43359,20274,AWAY,,-160,,
43360,20274,HOME,,141,,
43361,20275,AWAY,-3.0,-111,,
43362,20275,HOME,3.0,-101,,
43363,20276,OVER,234.0,-107,,
43364,20276,UNDER,234.0,-107,,
43365,20277,AWAY,,-165,,
43366,20277,HOME,,140,,
43367,20278,AWAY,-3.5,-115,,
43368,20278,HOME,3.5,-105,,
43369,20279,OVER,234.0,-110,,
43370,20279,UNDER,234.0,-110,,
43371,20280,AWAY,,-170,,
43372,20280,HOME,,140,,
43373,20281,AWAY,-3.5,-110,,
43374,20281,HOME,3.5,-110,,
43375,20282,OVER,233.5,-115,,
43376,20282,UNDER,233.5,-105,,
43377,20283,AWAY,,114,,
43378,20283,HOME,,-135,,
43379,20284,AWAY,2.5,-108,,
43380,20284,HOME,-2.5,-112,,
43381,20285,OVER,234.5,-110,,
43382,20285,UNDER,234.5,-110,,
43383,20286,AWAY,,116,,
43384,20286,HOME,,-136,,
43385,20287,AWAY,2.0,-108,,
43386,20287,HOME,-2.0,-112,,
43387,20288,OVER,234.5,-110,,
43388,20288,UNDER,234.5,-110,,
43389,20289,AWAY,,115,,
43390,20289,HOME,,-135,,
43391,20290,AWAY,2.5,-110,,
43392,20290,HOME,-2.5,-110,,
43393,20291,OVER,234.5,-110,,
43394,20291,UNDER,234.5,-110,,
43395,20292,AWAY,,117,,
43396,20292,HOME,,-133,,
43397,20293,AWAY,3.0,-111,,
43398,20293,HOME,-3.0,-101,,
43399,20294,OVER,234.5,-107,,
43400,20294,UNDER,234.5,-107,,
43401,20295,AWAY,,115,,
43402,20295,HOME,,-140,,
43403,20296,AWAY,2.5,-110,,
43404,20296,HOME,-2.5,-110,,
43405,20297,OVER,234.5,-110,,
43406,20297,UNDER,234.5,-110,,
43407,20298,HOME,,-290,,
43408,20298,AWAY,,235,,
43409,20299,HOME,-7.5,-114,,
43410,20299,AWAY,7.5,-106,,
43411,20300,OVER,237.5,-110,,
43412,20300,UNDER,237.5,-110,,
43413,20301,HOME,,-305,,
43414,20301,AWAY,,245,,
43415,20302,HOME,-7.5,-115,,
43416,20302,AWAY,7.5,-105,,
43417,20303,OVER,237.5,-108,,
43418,20303,UNDER,237.5,-112,,
43419,20304,HOME,,-305,,
43420,20304,AWAY,,240,,
43421,20305,HOME,-7.5,-110,,
43422,20305,AWAY,7.5,-110,,
43423,20306,OVER,237.0,-110,,
43424,20306,UNDER,237.0,-110,,
43425,20307,AWAY,,-1350,,
43426,20307,HOME,,810,,
43427,20308,AWAY,-16.5,-108,,
43428,20308,HOME,16.5,-112,,
43429,20309,OVER,236.5,-110,,
43430,20309,UNDER,236.5,-110,,
43431,20310,AWAY,,-1512,,
43432,20310,HOME,,931,,
43433,20311,AWAY,-16.5,-106,,
43434,20311,HOME,16.5,-106,,
43435,20312,OVER,236.0,-113,,
43436,20312,UNDER,236.0,-102,,
43437,20313,AWAY,,-1450,,
43438,20313,HOME,,850,,
43439,20314,AWAY,-16.5,-105,,
43440,20314,HOME,16.5,-115,,
43441,20315,OVER,236.5,-110,,
43442,20315,UNDER,236.5,-110,,
43443,20316,AWAY,,-2000,,
43444,20316,HOME,,950,,
43445,20317,AWAY,-16.5,-110,,
43446,20317,HOME,16.5,-110,,
43447,20318,OVER,236.5,-110,,
43448,20318,UNDER,236.5,-110,,
43449,20319,AWAY,,-1600,,
43450,20319,HOME,,900,,
43451,20320,AWAY,-16.0,-110,,
43452,20320,HOME,16.0,-110,,
43453,20321,OVER,236.5,-110,,
43454,20321,UNDER,236.5,-110,,
43455,20268,AWAY,,-188,,
43456,20268,HOME,,146,,
43457,20277,AWAY,,125,,
43458,20277,HOME,,-160,,
43459,20278,AWAY,-1.5,420,,
43460,20278,HOME,1.5,-650,,
43461,20280,AWAY,,110,,
43462,20280,HOME,,-140,,
43463,20281,AWAY,1.5,-275,,
43464,20281,HOME,-1.5,200,,
43465,20282,OVER,228.5,-350,,
43466,20282,UNDER,228.5,250,,
43467,20283,AWAY,,-810,,
43468,20283,HOME,,500,,
43469,20284,AWAY,-4.5,-135,,
43470,20284,HOME,4.5,105,,
43471,20285,OVER,216.5,-105,,
43472,20285,UNDER,216.5,-125,,
43473,20286,AWAY,,-620,,
43474,20286,HOME,,400,,
43475,20287,AWAY,-4.5,-106,,
43476,20287,HOME,4.5,-125,,
43477,20288,OVER,215.5,-136,,
43478,20288,UNDER,215.5,102,,
43479,20289,AWAY,,-600,,
43480,20289,HOME,,400,,
43481,20290,AWAY,-4.5,-110,,
43482,20290,HOME,4.5,-120,,
43483,20291,OVER,215.5,-135,,
43484,20291,UNDER,215.5,105,,
43485,20295,AWAY,,-625,,
43486,20295,HOME,,400,,
43487,20296,AWAY,-4.5,-125,,
43488,20296,HOME,4.5,-102,,
43489,20308,AWAY,-24.5,-110,,
43490,20308,HOME,24.5,-120,,
43491,20309,OVER,254.5,-122,,
43492,20309,UNDER,254.5,-108,,
43493,20314,AWAY,-24.5,-105,,
43494,20314,HOME,24.5,-125,,
43495,20315,OVER,254.5,-110,,
43496,20315,UNDER,254.5,-120,,
43497,20317,AWAY,-24.5,-125,,
43498,20317,HOME,24.5,-105,,
43499,20318,OVER,255.5,-105,,
43500,20318,UNDER,255.5,-125,,
43501,20320,AWAY,-23.5,-110,,
43502,20320,HOME,23.5,-120,,
43503,20321,OVER,254.5,-125,,
43504,20321,UNDER,254.5,-105,,
43505,20298,HOME,,-590,,
43506,20298,AWAY,,390,,
43507,20299,HOME,-6.5,-146,,
43508,20299,AWAY,6.5,110,,
43509,20300,OVER,247.5,-118,,
43510,20300,UNDER,247.5,-112,,
43511,20301,HOME,,-600,,
43512,20301,AWAY,,390,,
43513,20302,HOME,-8.5,100,,
43514,20302,AWAY,8.5,-130,,
43515,20303,OVER,248.5,-120,,
43516,20303,UNDER,248.5,-110,,
43517,20304,HOME,,-700,,
43518,20304,AWAY,,450,,
43519,20305,HOME,-9.5,-110,,
43520,20305,AWAY,9.5,-120,,
43521,20306,OVER,247.5,-115,,
43522,20306,UNDER,247.5,-115,,
43523,20322,HOME,,-550,,
43524,20322,AWAY,,375,,
43525,20323,HOME,-7.5,-110,,
43526,20323,AWAY,7.5,-118,,
43527,20324,OVER,249.5,-110,,
43528,20324,UNDER,249.5,-118,,
43529,20325,AWAY,,-120,,
43530,20325,HOME,,102,,
43531,20326,AWAY,-1.5,-110,,
43532,20326,HOME,1.5,-110,,
43533,20327,OVER,229.5,-110,,
43534,20327,UNDER,229.5,-110,,
43535,20328,AWAY,,-118,,
43536,20328,HOME,,102,,
43537,20329,AWAY,-1.5,-106,,
43538,20329,HOME,1.5,-106,,
43539,20330,OVER,229.0,-102,,
43540,20330,UNDER,229.0,-113,,
43541,20331,AWAY,,-120,,
43542,20331,HOME,,100,,
43543,20332,AWAY,-1.5,-110,,
43544,20332,HOME,1.5,-110,,
43545,20333,OVER,229.0,-110,,
43546,20333,UNDER,229.0,-110,,
43547,20334,AWAY,,-120,,
43548,20334,HOME,,100,,
43549,20335,AWAY,-1.5,-110,,
43550,20335,HOME,1.5,-110,,
43551,20336,OVER,228.5,-112,,
43552,20336,UNDER,228.5,-108,,
43553,20337,AWAY,,-120,,
43554,20337,HOME,,100,,
43555,20338,AWAY,-1.5,-110,,
43556,20338,HOME,1.5,-110,,
43557,20339,OVER,229.5,-105,,
43558,20339,UNDER,229.5,-115,,
43559,20340,AWAY,,-290,,
43560,20340,HOME,,235,,
43561,20341,AWAY,-8.0,-108,,
43562,20341,HOME,8.0,-112,,
43563,20342,OVER,231.5,-108,,
43564,20342,UNDER,231.5,-112,,
43565,20343,AWAY,,-310,,
43566,20343,HOME,,250,,
43567,20344,AWAY,-8.5,-105,,
43568,20344,HOME,8.5,-115,,
43569,20345,OVER,230.5,-110,,
43570,20345,UNDER,230.5,-110,,
43571,20346,AWAY,,-320,,
43572,20346,HOME,,250,,
43573,20347,AWAY,-8.5,-110,,
43574,20347,HOME,8.5,-110,,
43575,20348,OVER,230.5,-110,,
43576,20348,UNDER,230.5,-110,,
43577,20349,AWAY,,-350,,
43578,20349,HOME,,275,,
43579,20350,AWAY,-8.5,-110,,
43580,20350,HOME,8.5,-110,,
43581,20351,OVER,230.5,-115,,
43582,20351,UNDER,230.5,-105,,
43583,20352,AWAY,,-322,,
43584,20352,HOME,,267,,
43585,20353,AWAY,-8.5,-106,,
43586,20353,HOME,8.5,-106,,
43587,20354,OVER,231.0,-102,,
43588,20354,UNDER,231.0,-113,,
43589,20355,HOME,,-700,,
43590,20355,AWAY,,500,,
43591,20356,HOME,-12.5,-110,,
43592,20356,AWAY,12.5,-110,,
43593,20357,OVER,244.5,-110,,
43594,20357,UNDER,244.5,-110,,
43595,20358,HOME,,-689,,
43596,20358,AWAY,,517,,
43597,20359,HOME,-12.5,-106,,
43598,20359,AWAY,12.5,-106,,
43599,20360,OVER,244.0,-107,,
43600,20360,UNDER,244.0,-107,,
43601,20361,HOME,,-750,,
43602,20361,AWAY,,525,,
43603,20362,HOME,-12.5,-110,,
43604,20362,AWAY,12.5,-110,,
43605,20363,OVER,244.5,-108,,
43606,20363,UNDER,244.5,-112,,
43607,20364,HOME,,-700,,
43608,20364,AWAY,,500,,
43609,20365,HOME,-12.5,-110,,
43610,20365,AWAY,12.5,-110,,
43611,20366,OVER,243.5,-110,,
43612,20366,UNDER,243.5,-110,,
43613,20367,HOME,,-750,,
43614,20367,AWAY,,525,,
43615,20368,HOME,-12.5,-110,,
43616,20368,AWAY,12.5,-110,,
43617,20369,OVER,243.5,-115,,
43618,20369,UNDER,243.5,-105,,
43619,20370,AWAY,,-340,,
43620,20370,HOME,,275,,
43621,20371,AWAY,-9.0,-106,,
43622,20371,HOME,9.0,-114,,
43623,20372,OVER,224.5,-110,,
43624,20372,UNDER,224.5,-110,,
43625,20373,AWAY,,-371,,
43626,20373,HOME,,304,,
43627,20374,AWAY,-9.0,-101,,
43628,20374,HOME,9.0,-111,,
43629,20375,OVER,224.5,-107,,
43630,20375,UNDER,224.5,-107,,
43631,20376,AWAY,,-380,,
43632,20376,HOME,,300,,
43633,20377,AWAY,-8.5,-115,,
43634,20377,HOME,8.5,-105,,
43635,20378,OVER,224.5,-110,,
43636,20378,UNDER,224.5,-110,,
43637,20379,AWAY,,-420,,
43638,20379,HOME,,320,,
43639,20380,AWAY,-8.5,-110,,
43640,20380,HOME,8.5,-110,,
43641,20381,OVER,224.5,-110,,
43642,20381,UNDER,224.5,-110,,
43643,20382,AWAY,,-350,,
43644,20382,HOME,,280,,
43645,20383,AWAY,-8.5,-110,,
43646,20383,HOME,8.5,-110,,
43647,20384,OVER,224.5,-110,,
43648,20384,UNDER,224.5,-110,,
43649,20385,HOME,,-142,,
43650,20385,AWAY,,118,,
43651,20386,HOME,-2.5,-110,,
43652,20386,AWAY,2.5,-110,,
43653,20387,OVER,226.5,-110,,
43654,20387,UNDER,226.5,-110,,
43655,20388,HOME,,-142,,
43656,20388,AWAY,,120,,
43657,20389,HOME,-2.5,-115,,
43658,20389,AWAY,2.5,-105,,
43659,20390,OVER,226.5,-110,,
43660,20390,UNDER,226.5,-110,,
43661,20391,HOME,,-135,,
43662,20391,AWAY,,115,,
43663,20392,HOME,-2.0,-110,,
43664,20392,AWAY,2.0,-110,,
43665,20393,OVER,226.5,-110,,
43666,20393,UNDER,226.5,-110,,
43667,20394,HOME,,-140,,
43668,20394,AWAY,,115,,
43669,20395,HOME,-2.5,-105,,
43670,20395,AWAY,2.5,-115,,
43671,20396,OVER,226.5,-110,,
43672,20396,UNDER,226.5,-110,,
43673,20397,HOME,,-133,,
43674,20397,AWAY,,117,,
43675,20398,HOME,-2.0,-106,,
43676,20398,AWAY,2.0,-106,,
43677,20399,HOME,,-600,,
43678,20399,AWAY,,450,,
43679,20400,HOME,-12.5,-112,,
43680,20400,AWAY,12.5,-108,,
43681,20401,OVER,236.5,-110,,
43682,20401,UNDER,236.5,-110,,
43683,20399,HOME,,-280,,
43684,20399,AWAY,,215,,
43685,20400,HOME,-4.5,-106,,
43686,20400,AWAY,4.5,-122,,
43687,20401,OVER,242.5,-108,,
43688,20401,UNDER,242.5,-122,,
43689,20402,HOME,,-298,,
43690,20402,AWAY,,220,,
43691,20403,HOME,-5.5,-105,,
43692,20403,AWAY,5.5,-125,,
43693,20404,OVER,241.5,-125,,
43694,20404,UNDER,241.5,-105,,
43695,20405,HOME,,-260,,
43696,20405,AWAY,,200,,
43697,20406,HOME,-4.5,-115,,
43698,20406,AWAY,4.5,-115,,
43699,20407,OVER,240.5,-130,,
43700,20407,UNDER,240.5,100,,
43701,20408,HOME,,-250,,
43702,20408,AWAY,,190,,
43703,20409,HOME,-4.5,-110,,
43704,20409,AWAY,4.5,-118,,
43705,20410,OVER,239.5,-118,,
43706,20410,UNDER,239.5,-110,,
43707,20411,AWAY,,-102,,
43708,20411,HOME,,-116,,
43709,20412,AWAY,1.5,-114,,
43710,20412,HOME,-1.5,-106,,
43711,20413,OVER,239.5,-112,,
43712,20413,UNDER,239.5,-108,,
43713,20414,AWAY,,-105,,
43714,20414,HOME,,-115,,
43715,20415,AWAY,1.5,-115,,
43716,20415,HOME,-1.5,-105,,
43717,20416,OVER,240.5,-105,,
43718,20416,UNDER,240.5,-115,,
43719,20417,AWAY,,-103,,
43720,20417,HOME,,-113,,
43721,20418,AWAY,1.0,-106,,
43722,20418,HOME,-1.0,-106,,
43723,20419,OVER,241.0,-107,,
43724,20419,UNDER,241.0,-107,,
43725,20420,AWAY,,-105,,
43726,20420,HOME,,-115,,
43727,20421,AWAY,1.0,-110,,
43728,20421,HOME,-1.0,-110,,
43729,20422,OVER,240.0,-110,,
43730,20422,UNDER,240.0,-110,,
43731,20423,AWAY,,-102,,
43732,20423,HOME,,-118,,
43733,20424,AWAY,1.5,-115,,
43734,20424,HOME,-1.5,-105,,
43735,20425,OVER,240.5,-110,,
43736,20425,UNDER,240.5,-110,,
43737,20426,HOME,,-270,,
43738,20426,AWAY,,220,,
43739,20427,HOME,-7.0,-112,,
43740,20427,AWAY,7.0,-108,,
43741,20428,OVER,232.5,-110,,
43742,20428,UNDER,232.5,-110,,
43743,20429,HOME,,-278,,
43744,20429,AWAY,,225,,
43745,20430,HOME,-7.5,-105,,
43746,20430,AWAY,7.5,-115,,
43747,20431,OVER,232.5,-115,,
43748,20431,UNDER,232.5,-105,,
43749,20432,HOME,,-278,,
43750,20432,AWAY,,222,,
43751,20433,HOME,-7.0,-110,,
43752,20433,AWAY,7.0,-110,,
43753,20434,OVER,233.5,-110,,
43754,20434,UNDER,233.5,-110,,
43755,20435,HOME,,-263,,
43756,20435,AWAY,,222,,
43757,20436,HOME,-7.0,-106,,
43758,20436,AWAY,7.0,-106,,
43759,20437,OVER,232.5,-107,,
43760,20437,UNDER,232.5,-107,,
43761,20438,HOME,,-275,,
43762,20438,AWAY,,225,,
43763,20439,HOME,-7.5,-105,,
43764,20439,AWAY,7.5,-115,,
43765,20440,OVER,233.5,-105,,
43766,20440,UNDER,233.5,-115,,
43767,20441,HOME,,-180,,
43768,20441,AWAY,,152,,
43769,20442,HOME,-4.5,-110,,
43770,20442,AWAY,4.5,-110,,
43771,20443,OVER,220.5,-110,,
43772,20443,UNDER,220.5,-110,,
43773,20444,HOME,,-177,,
43774,20444,AWAY,,156,,
43775,20445,HOME,-4.5,-106,,
43776,20445,AWAY,4.5,-106,,
43777,20446,OVER,221.0,-107,,
43778,20446,UNDER,221.0,-107,,
43779,20447,HOME,,-185,,
43780,20447,AWAY,,154,,
43781,20448,HOME,-4.5,-110,,
43782,20448,AWAY,4.5,-110,,
43783,20449,OVER,220.5,-115,,
43784,20449,UNDER,220.5,-105,,
43785,20450,HOME,,-190,,
43786,20450,AWAY,,158,,
43787,20451,HOME,-4.5,-110,,
43788,20451,AWAY,4.5,-110,,
43789,20452,OVER,221.0,-110,,
43790,20452,UNDER,221.0,-110,,
43791,20453,HOME,,-190,,
43792,20453,AWAY,,155,,
43793,20454,HOME,-4.5,-110,,
43794,20454,AWAY,4.5,-110,,
43795,20455,OVER,220.5,-115,,
43796,20455,UNDER,220.5,-105,,
43797,20456,AWAY,,490,,
43798,20456,HOME,,-670,,
43799,20457,AWAY,12.5,-115,,
43800,20457,HOME,-12.5,-105,,
43801,20458,OVER,229.5,-112,,
43802,20458,UNDER,229.5,-108,,
43803,20459,AWAY,,576,,
43804,20459,HOME,,-786,,
43805,20460,AWAY,12.5,-106,,
43806,20460,HOME,-12.5,-106,,
43807,20461,OVER,229.0,-107,,
43808,20461,UNDER,229.0,-107,,
43809,20462,AWAY,,525,,
43810,20462,HOME,,-750,,
43811,20463,AWAY,12.5,-110,,
43812,20463,HOME,-12.5,-110,,
43813,20464,OVER,229.5,-110,,
43814,20464,UNDER,229.5,-110,,
43815,20465,AWAY,,550,,
43816,20465,HOME,,-800,,
43817,20466,AWAY,12.5,-110,,
43818,20466,HOME,-12.5,-110,,
43819,20467,OVER,229.5,-110,,
43820,20467,UNDER,229.5,-110,,
43821,20468,AWAY,,550,,
43822,20468,HOME,,-800,,
43823,20469,AWAY,12.5,-110,,
43824,20469,HOME,-12.5,-110,,
43825,20470,OVER,229.5,-110,,
43826,20470,UNDER,229.5,-110,,
43827,20471,HOME,,-1150,,
43828,20471,AWAY,,730,,
43829,20472,HOME,-15.5,-110,,
43830,20472,AWAY,15.5,-110,,
43831,20473,OVER,234.5,-110,,
43832,20473,UNDER,234.5,-110,,
43833,20474,HOME,,-1100,,
43834,20474,AWAY,,700,,
43835,20475,HOME,-15.5,-110,,
43836,20475,AWAY,15.5,-110,,
43837,20476,OVER,234.5,-110,,
43838,20476,UNDER,234.5,-110,,
43839,20477,HOME,,-1100,,
43840,20477,AWAY,,700,,
43841,20478,HOME,-15.5,-110,,
43842,20478,AWAY,15.5,-110,,
43843,20479,OVER,234.5,-110,,
43844,20479,UNDER,234.5,-110,,
43845,20480,HOME,,-979,,
43846,20480,AWAY,,683,,
43847,20481,HOME,-15.5,-106,,
43848,20481,AWAY,15.5,-106,,
43849,20482,OVER,235.0,-107,,
43850,20482,UNDER,235.0,-107,,
43851,20483,HOME,,-1400,,
